bootstrap_id,source_bootstrap_id,model_id,model_name,model_base_name,model_setting,scenario,scenario_code,scenario_name,utility,source_version
1443,q1_uncertainty_normal_approx_1443,gemini_3_1_pro_high,Gemini-3.1-Pro (High),Gemini-3.1-Pro,High,Research,Research,科研长文本分析,0.799050088778687,Q2_SCENARIO_UTILITY_v1.0
1443,q1_uncertainty_normal_approx_1443,glm_5_2_max,GLM-5.2 (max),GLM-5.2,max,Research,Research,科研长文本分析,0.8447542117671688,Q2_SCENARIO_UTILITY_v1.0
1443,q1_uncertainty_normal_approx_1443,gpt_5_5_xhigh,GPT-5.5 (xhigh),GPT-5.5,xhigh,Research,Research,科研长文本分析,0.8785630387318129,Q2_SCENARIO_UTILITY_v1.0
1443,q1_uncertainty_normal_approx_1443,gpt_5_6_sol_max,GPT-5.6 Sol (max),GPT-5.6 Sol,max,Research,Research,科研长文本分析,0.9018058314452781,Q2_SCENARIO_UTILITY_v1.0
1443,q1_uncertainty_normal_approx_1443,kimi_k3_max,Kimi K3 (max reasoning),Kimi K3,max reasoning,Research,Research,科研长文本分析,0.8940470981866177,Q2_SCENARIO_UTILITY_v1.0
1443,q1_uncertainty_normal_approx_1443,qwen3_8_max,Qwen3.8-Max,Qwen3.8,Max,Research,Research,科研长文本分析,0.831908070559425,Q2_SCENARIO_UTILITY_v1.0
1443,q1_uncertainty_normal_approx_1443,claude_fable_5_max,"Claude Fable 5 (max, with fallback)",Claude Fable 5,"max, with fallback",General,General,大众日常通用对话,0.9604661826294819,Q2_SCENARIO_UTILITY_v1.0
1443,q1_uncertainty_normal_approx_1443,claude_opus_4_8_max,Claude Opus 4.8 (max),Claude Opus 4.8,max,General,General,大众日常通用对话,0.8481649515921492,Q2_SCENARIO_UTILITY_v1.0
1443,q1_uncertainty_normal_approx_1443,deepseek_v4_flash_max,DeepSeek-V4-Flash Max,DeepSeek-V4-Flash,Max,General,General,大众日常通用对话,0.6555274874941341,Q2_SCENARIO_UTILITY_v1.0
1443,q1_uncertainty_normal_approx_1443,deepseek_v4_pro_max,DeepSeek-V4-Pro Max,DeepSeek-V4-Pro,Max,General,General,大众日常通用对话,0.6834835124258184,Q2_SCENARIO_UTILITY_v1.0
1443,q1_uncertainty_normal_approx_1443,gemini_3_1_pro_high,Gemini-3.1-Pro (High),Gemini-3.1-Pro,High,General,General,大众日常通用对话,0.8944153453823804,Q2_SCENARIO_UTILITY_v1.0
1443,q1_uncertainty_normal_approx_1443,glm_5_2_max,GLM-5.2 (max),GLM-5.2,max,General,General,大众日常通用对话,0.6663495824647457,Q2_SCENARIO_UTILITY_v1.0
1443,q1_uncertainty_normal_approx_1443,gpt_5_5_xhigh,GPT-5.5 (xhigh),GPT-5.5,xhigh,General,General,大众日常通用对话,0.8882735591393803,Q2_SCENARIO_UTILITY_v1.0
1443,q1_uncertainty_normal_approx_1443,gpt_5_6_sol_max,GPT-5.6 Sol (max),GPT-5.6 Sol,max,General,General,大众日常通用对话,0.9430846910752413,Q2_SCENARIO_UTILITY_v1.0
1443,q1_uncertainty_normal_approx_1443,kimi_k3_max,Kimi K3 (max reasoning),Kimi K3,max reasoning,General,General,大众日常通用对话,0.9179031186800124,Q2_SCENARIO_UTILITY_v1.0
1443,q1_uncertainty_normal_approx_1443,qwen3_8_max,Qwen3.8-Max,Qwen3.8,Max,General,General,大众日常通用对话,0.8572034727908282,Q2_SCENARIO_UTILITY_v1.0
1443,q1_uncertainty_normal_approx_1443,claude_fable_5_max,"Claude Fable 5 (max, with fallback)",Claude Fable 5,"max, with fallback",Coding,Coding,计算机代码开发,0.9835741722732918,Q2_SCENARIO_UTILITY_v1.0
1443,q1_uncertainty_normal_approx_1443,claude_opus_4_8_max,Claude Opus 4.8 (max),Claude Opus 4.8,max,Coding,Coding,计算机代码开发,0.9089802981350231,Q2_SCENARIO_UTILITY_v1.0
1443,q1_uncertainty_normal_approx_1443,deepseek_v4_flash_max,DeepSeek-V4-Flash Max,DeepSeek-V4-Flash,Max,Coding,Coding,计算机代码开发,0.7637278448814053,Q2_SCENARIO_UTILITY_v1.0
1443,q1_uncertainty_normal_approx_1443,deepseek_v4_pro_max,DeepSeek-V4-Pro Max,DeepSeek-V4-Pro,Max,Coding,Coding,计算机代码开发,0.9320641143449127,Q2_SCENARIO_UTILITY_v1.0
1443,q1_uncertainty_normal_approx_1443,gemini_3_1_pro_high,Gemini-3.1-Pro (High),Gemini-3.1-Pro,High,Coding,Coding,计算机代码开发,0.9301990809700691,Q2_SCENARIO_UTILITY_v1.0
1443,q1_uncertainty_normal_approx_1443,glm_5_2_max,GLM-5.2 (max),GLM-5.2,max,Coding,Coding,计算机代码开发,0.8669506615664043,Q2_SCENARIO_UTILITY_v1.0
1443,q1_uncertainty_normal_approx_1443,gpt_5_5_xhigh,GPT-5.5 (xhigh),GPT-5.5,xhigh,Coding,Coding,计算机代码开发,0.9095377592335115,Q2_SCENARIO_UTILITY_v1.0
1443,q1_uncertainty_normal_approx_1443,gpt_5_6_sol_max,GPT-5.6 Sol (max),GPT-5.6 Sol,max,Coding,Coding,计算机代码开发,0.9496905795666065,Q2_SCENARIO_UTILITY_v1.0
1443,q1_uncertainty_normal_approx_1443,kimi_k3_max,Kimi K3 (max reasoning),Kimi K3,max reasoning,Coding,Coding,计算机代码开发,0.9775782219096854,Q2_SCENARIO_UTILITY_v1.0
1443,q1_uncertainty_normal_approx_1443,qwen3_8_max,Qwen3.8-Max,Qwen3.8,Max,Coding,Coding,计算机代码开发,0.9200669242007761,Q2_SCENARIO_UTILITY_v1.0
1444,q1_uncertainty_normal_approx_1444,claude_fable_5_max,"Claude Fable 5 (max, with fallback)",Claude Fable 5,"max, with fallback",Research,Research,科研长文本分析,0.8828119428777443,Q2_SCENARIO_UTILITY_v1.0
1444,q1_uncertainty_normal_approx_1444,claude_opus_4_8_max,Claude Opus 4.8 (max),Claude Opus 4.8,max,Research,Research,科研长文本分析,0.8408851612171797,Q2_SCENARIO_UTILITY_v1.0
1444,q1_uncertainty_normal_approx_1444,deepseek_v4_flash_max,DeepSeek-V4-Flash Max,DeepSeek-V4-Flash,Max,Research,Research,科研长文本分析,0.7999580751733175,Q2_SCENARIO_UTILITY_v1.0
1444,q1_uncertainty_normal_approx_1444,deepseek_v4_pro_max,DeepSeek-V4-Pro Max,DeepSeek-V4-Pro,Max,Research,Research,科研长文本分析,0.8889929172565099,Q2_SCENARIO_UTILITY_v1.0
1444,q1_uncertainty_normal_approx_1444,gemini_3_1_pro_high,Gemini-3.1-Pro (High),Gemini-3.1-Pro,High,Research,Research,科研长文本分析,0.7673183528324876,Q2_SCENARIO_UTILITY_v1.0
1444,q1_uncertainty_normal_approx_1444,glm_5_2_max,GLM-5.2 (max),GLM-5.2,max,Research,Research,科研长文本分析,0.802870119423682,Q2_SCENARIO_UTILITY_v1.0
1444,q1_uncertainty_normal_approx_1444,gpt_5_5_xhigh,GPT-5.5 (xhigh),GPT-5.5,xhigh,Research,Research,科研长文本分析,0.845895322332481,Q2_SCENARIO_UTILITY_v1.0
1444,q1_uncertainty_normal_approx_1444,gpt_5_6_sol_max,GPT-5.6 Sol (max),GPT-5.6 Sol,max,Research,Research,科研长文本分析,0.8486382629918392,Q2_SCENARIO_UTILITY_v1.0
1444,q1_uncertainty_normal_approx_1444,kimi_k3_max,Kimi K3 (max reasoning),Kimi K3,max reasoning,Research,Research,科研长文本分析,0.8632089324465992,Q2_SCENARIO_UTILITY_v1.0
1444,q1_uncertainty_normal_approx_1444,qwen3_8_max,Qwen3.8-Max,Qwen3.8,Max,Research,Research,科研长文本分析,0.7905513296464005,Q2_SCENARIO_UTILITY_v1.0
1444,q1_uncertainty_normal_approx_1444,claude_fable_5_max,"Claude Fable 5 (max, with fallback)",Claude Fable 5,"max, with fallback",General,General,大众日常通用对话,0.9448313890371075,Q2_SCENARIO_UTILITY_v1.0
1444,q1_uncertainty_normal_approx_1444,claude_opus_4_8_max,Claude Opus 4.8 (max),Claude Opus 4.8,max,General,General,大众日常通用对话,0.8798474785845106,Q2_SCENARIO_UTILITY_v1.0
1444,q1_uncertainty_normal_approx_1444,deepseek_v4_flash_max,DeepSeek-V4-Flash Max,DeepSeek-V4-Flash,Max,General,General,大众日常通用对话,0.631821930486705,Q2_SCENARIO_UTILITY_v1.0
1444,q1_uncertainty_normal_approx_1444,deepseek_v4_pro_max,DeepSeek-V4-Pro Max,DeepSeek-V4-Pro,Max,General,General,大众日常通用对话,0.6634202273374998,Q2_SCENARIO_UTILITY_v1.0
1444,q1_uncertainty_normal_approx_1444,gemini_3_1_pro_high,Gemini-3.1-Pro (High),Gemini-3.1-Pro,High,General,General,大众日常通用对话,0.8682055653238552,Q2_SCENARIO_UTILITY_v1.0
1444,q1_uncertainty_normal_approx_1444,glm_5_2_max,GLM-5.2 (max),GLM-5.2,max,General,General,大众日常通用对话,0.6443601869353633,Q2_SCENARIO_UTILITY_v1.0
1444,q1_uncertainty_normal_approx_1444,gpt_5_5_xhigh,GPT-5.5 (xhigh),GPT-5.5,xhigh,General,General,大众日常通用对话,0.8537062991108063,Q2_SCENARIO_UTILITY_v1.0
1444,q1_uncertainty_normal_approx_1444,gpt_5_6_sol_max,GPT-5.6 Sol (max),GPT-5.6 Sol,max,General,General,大众日常通用对话,0.9000455927522677,Q2_SCENARIO_UTILITY_v1.0
1444,q1_uncertainty_normal_approx_1444,kimi_k3_max,Kimi K3 (max reasoning),Kimi K3,max reasoning,General,General,大众日常通用对话,0.8828353400308742,Q2_SCENARIO_UTILITY_v1.0
1444,q1_uncertainty_normal_approx_1444,qwen3_8_max,Qwen3.8-Max,Qwen3.8,Max,General,General,大众日常通用对话,0.8051182655885679,Q2_SCENARIO_UTILITY_v1.0
1444,q1_uncertainty_normal_approx_1444,claude_fable_5_max,"Claude Fable 5 (max, with fallback)",Claude Fable 5,"max, with fallback",Coding,Coding,计算机代码开发,0.9783152556126973,Q2_SCENARIO_UTILITY_v1.0
1444,q1_uncertainty_normal_approx_1444,claude_opus_4_8_max,Claude Opus 4.8 (max),Claude Opus 4.8,max,Coding,Coding,计算机代码开发,0.911164605615263,Q2_SCENARIO_UTILITY_v1.0
1444,q1_uncertainty_normal_approx_1444,deepseek_v4_flash_max,DeepSeek-V4-Flash Max,DeepSeek-V4-Flash,Max,Coding,Coding,计算机代码开发,0.8678651390295966,Q2_SCENARIO_UTILITY_v1.0
1444,q1_uncertainty_normal_approx_1444,deepseek_v4_pro_max,DeepSeek-V4-Pro Max,DeepSeek-V4-Pro,Max,Coding,Coding,计算机代码开发,0.9629376174895283,Q2_SCENARIO_UTILITY_v1.0
1444,q1_uncertainty_normal_approx_1444,gemini_3_1_pro_high,Gemini-3.1-Pro (High),Gemini-3.1-Pro,High,Coding,Coding,计算机代码开发,0.9127560869772247,Q2_SCENARIO_UTILITY_v1.0
1444,q1_uncertainty_normal_approx_1444,glm_5_2_max,GLM-5.2 (max),GLM-5.2,max,Coding,Coding,计算机代码开发,0.8339746071119791,Q2_SCENARIO_UTILITY_v1.0
1444,q1_uncertainty_normal_approx_1444,gpt_5_5_xhigh,GPT-5.5 (xhigh),GPT-5.5,xhigh,Coding,Coding,计算机代码开发,0.8897552024163387,Q2_SCENARIO_UTILITY_v1.0
1444,q1_uncertainty_normal_approx_1444,gpt_5_6_sol_max,GPT-5.6 Sol (max),GPT-5.6 Sol,max,Coding,Coding,计算机代码开发,0.9254505334780329,Q2_SCENARIO_UTILITY_v1.0
1444,q1_uncertainty_normal_approx_1444,kimi_k3_max,Kimi K3 (max reasoning),Kimi K3,max reasoning,Coding,Coding,计算机代码开发,0.9547776669392409,Q2_SCENARIO_UTILITY_v1.0
1444,q1_uncertainty_normal_approx_1444,qwen3_8_max,Qwen3.8-Max,Qwen3.8,Max,Coding,Coding,计算机代码开发,0.9162826057733862,Q2_SCENARIO_UTILITY_v1.0
1445,q1_uncertainty_normal_approx_1445,claude_fable_5_max,"Claude Fable 5 (max, with fallback)",Claude Fable 5,"max, with fallback",Research,Research,科研长文本分析,0.9200885423557065,Q2_SCENARIO_UTILITY_v1.0
1445,q1_uncertainty_normal_approx_1445,claude_opus_4_8_max,Claude Opus 4.8 (max),Claude Opus 4.8,max,Research,Research,科研长文本分析,0.8894159057377625,Q2_SCENARIO_UTILITY_v1.0
1445,q1_uncertainty_normal_approx_1445,deepseek_v4_flash_max,DeepSeek-V4-Flash Max,DeepSeek-V4-Flash,Max,Research,Research,科研长文本分析,0.849512430115451,Q2_SCENARIO_UTILITY_v1.0
1445,q1_uncertainty_normal_approx_1445,deepseek_v4_pro_max,DeepSeek-V4-Pro Max,DeepSeek-V4-Pro,Max,Research,Research,科研长文本分析,0.8452889856562364,Q2_SCENARIO_UTILITY_v1.0
1445,q1_uncertainty_normal_approx_1445,gemini_3_1_pro_high,Gemini-3.1-Pro (High),Gemini-3.1-Pro,High,Research,Research,科研长文本分析,0.8103987328089022,Q2_SCENARIO_UTILITY_v1.0
1445,q1_uncertainty_normal_approx_1445,glm_5_2_max,GLM-5.2 (max),GLM-5.2,max,Research,Research,科研长文本分析,0.8388510284561638,Q2_SCENARIO_UTILITY_v1.0
1445,q1_uncertainty_normal_approx_1445,gpt_5_5_xhigh,GPT-5.5 (xhigh),GPT-5.5,xhigh,Research,Research,科研长文本分析,0.8761874197409847,Q2_SCENARIO_UTILITY_v1.0
1445,q1_uncertainty_normal_approx_1445,gpt_5_6_sol_max,GPT-5.6 Sol (max),GPT-5.6 Sol,max,Research,Research,科研长文本分析,0.8785868283208235,Q2_SCENARIO_UTILITY_v1.0
1445,q1_uncertainty_normal_approx_1445,kimi_k3_max,Kimi K3 (max reasoning),Kimi K3,max reasoning,Research,Research,科研长文本分析,0.8750838743250134,Q2_SCENARIO_UTILITY_v1.0
1445,q1_uncertainty_normal_approx_1445,qwen3_8_max,Qwen3.8-Max,Qwen3.8,Max,Research,Research,科研长文本分析,0.8065187121439691,Q2_SCENARIO_UTILITY_v1.0
1445,q1_uncertainty_normal_approx_1445,claude_fable_5_max,"Claude Fable 5 (max, with fallback)",Claude Fable 5,"max, with fallback",General,General,大众日常通用对话,0.9172185961792838,Q2_SCENARIO_UTILITY_v1.0
1445,q1_uncertainty_normal_approx_1445,claude_opus_4_8_max,Claude Opus 4.8 (max),Claude Opus 4.8,max,General,General,大众日常通用对话,0.7885312668538355,Q2_SCENARIO_UTILITY_v1.0
1445,q1_uncertainty_normal_approx_1445,deepseek_v4_flash_max,DeepSeek-V4-Flash Max,DeepSeek-V4-Flash,Max,General,General,大众日常通用对话,0.6394414849619962,Q2_SCENARIO_UTILITY_v1.0
1445,q1_uncertainty_normal_approx_1445,deepseek_v4_pro_max,DeepSeek-V4-Pro Max,DeepSeek-V4-Pro,Max,General,General,大众日常通用对话,0.6356090213572536,Q2_SCENARIO_UTILITY_v1.0
1445,q1_uncertainty_normal_approx_1445,gemini_3_1_pro_high,Gemini-3.1-Pro (High),Gemini-3.1-Pro,High,General,General,大众日常通用对话,0.8479962030190318,Q2_SCENARIO_UTILITY_v1.0
1445,q1_uncertainty_normal_approx_1445,glm_5_2_max,GLM-5.2 (max),GLM-5.2,max,General,General,大众日常通用对话,0.6445176600167322,Q2_SCENARIO_UTILITY_v1.0
1445,q1_uncertainty_normal_approx_1445,gpt_5_5_xhigh,GPT-5.5 (xhigh),GPT-5.5,xhigh,General,General,大众日常通用对话,0.8376172846486672,Q2_SCENARIO_UTILITY_v1.0
1445,q1_uncertainty_normal_approx_1445,gpt_5_6_sol_max,GPT-5.6 Sol (max),GPT-5.6 Sol,max,General,General,大众日常通用对话,0.8974814198689403,Q2_SCENARIO_UTILITY_v1.0
1445,q1_uncertainty_normal_approx_1445,kimi_k3_max,Kimi K3 (max reasoning),Kimi K3,max reasoning,General,General,大众日常通用对话,0.8309108232372833,Q2_SCENARIO_UTILITY_v1.0
1445,q1_uncertainty_normal_approx_1445,qwen3_8_max,Qwen3.8-Max,Qwen3.8,Max,General,General,大众日常通用对话,0.7841311701350324,Q2_SCENARIO_UTILITY_v1.0
1445,q1_uncertainty_normal_approx_1445,claude_fable_5_max,"Claude Fable 5 (max, with fallback)",Claude Fable 5,"max, with fallback",Coding,Coding,计算机代码开发,0.9451262396670386,Q2_SCENARIO_UTILITY_v1.0
1445,q1_uncertainty_normal_approx_1445,claude_opus_4_8_max,Claude Opus 4.8 (max),Claude Opus 4.8,max,Coding,Coding,计算机代码开发,0.9363762014222625,Q2_SCENARIO_UTILITY_v1.0
1445,q1_uncertainty_normal_approx_1445,deepseek_v4_flash_max,DeepSeek-V4-Flash Max,DeepSeek-V4-Flash,Max,Coding,Coding,计算机代码开发,0.7565938094125068,Q2_SCENARIO_UTILITY_v1.0
1445,q1_uncertainty_normal_approx_1445,deepseek_v4_pro_max,DeepSeek-V4-Pro Max,DeepSeek-V4-Pro,Max,Coding,Coding,计算机代码开发,0.8545037148632342,Q2_SCENARIO_UTILITY_v1.0
1445,q1_uncertainty_normal_approx_1445,gemini_3_1_pro_high,Gemini-3.1-Pro (High),Gemini-3.1-Pro,High,Coding,Coding,计算机代码开发,0.9259844131630698,Q2_SCENARIO_UTILITY_v1.0
1445,q1_uncertainty_normal_approx_1445,glm_5_2_max,GLM-5.2 (max),GLM-5.2,max,Coding,Coding,计算机代码开发,0.865711982877557,Q2_SCENARIO_UTILITY_v1.0
1445,q1_uncertainty_normal_approx_1445,gpt_5_5_xhigh,GPT-5.5 (xhigh),GPT-5.5,xhigh,Coding,Coding,计算机代码开发,0.9029090354625027,Q2_SCENARIO_UTILITY_v1.0
1445,q1_uncertainty_normal_approx_1445,gpt_5_6_sol_max,GPT-5.6 Sol (max),GPT-5.6 Sol,max,Coding,Coding,计算机代码开发,0.9376507532689854,Q2_SCENARIO_UTILITY_v1.0
1445,q1_uncertainty_normal_approx_1445,kimi_k3_max,Kimi K3 (max reasoning),Kimi K3,max reasoning,Coding,Coding,计算机代码开发,0.9785295095390573,Q2_SCENARIO_UTILITY_v1.0
1445,q1_uncertainty_normal_approx_1445,qwen3_8_max,Qwen3.8-Max,Qwen3.8,Max,Coding,Coding,计算机代码开发,0.9198218446940808,Q2_SCENARIO_UTILITY_v1.0
1446,q1_uncertainty_normal_approx_1446,claude_fable_5_max,"Claude Fable 5 (max, with fallback)",Claude Fable 5,"max, with fallback",Research,Research,科研长文本分析,0.8535465635457437,Q2_SCENARIO_UTILITY_v1.0
1446,q1_uncertainty_normal_approx_1446,claude_opus_4_8_max,Claude Opus 4.8 (max),Claude Opus 4.8,max,Research,Research,科研长文本分析,0.8291623766187309,Q2_SCENARIO_UTILITY_v1.0
1446,q1_uncertainty_normal_approx_1446,deepseek_v4_flash_max,DeepSeek-V4-Flash Max,DeepSeek-V4-Flash,Max,Research,Research,科研长文本分析,0.7795269236942602,Q2_SCENARIO_UTILITY_v1.0
1446,q1_uncertainty_normal_approx_1446,deepseek_v4_pro_max,DeepSeek-V4-Pro Max,DeepSeek-V4-Pro,Max,Research,Research,科研长文本分析,0.8461627042816333,Q2_SCENARIO_UTILITY_v1.0
1446,q1_uncertainty_normal_approx_1446,gemini_3_1_pro_high,Gemini-3.1-Pro (High),Gemini-3.1-Pro,High,Research,Research,科研长文本分析,0.7735990225831011,Q2_SCENARIO_UTILITY_v1.0
1446,q1_uncertainty_normal_approx_1446,glm_5_2_max,GLM-5.2 (max),GLM-5.2,max,Research,Research,科研长文本分析,0.7913769588894994,Q2_SCENARIO_UTILITY_v1.0
1446,q1_uncertainty_normal_approx_1446,gpt_5_5_xhigh,GPT-5.5 (xhigh),GPT-5.5,xhigh,Research,Research,科研长文本分析,0.8437334327626991,Q2_SCENARIO_UTILITY_v1.0
1446,q1_uncertainty_normal_approx_1446,gpt_5_6_sol_max,GPT-5.6 Sol (max),GPT-5.6 Sol,max,Research,Research,科研长文本分析,0.8567318347116171,Q2_SCENARIO_UTILITY_v1.0
1446,q1_uncertainty_normal_approx_1446,kimi_k3_max,Kimi K3 (max reasoning),Kimi K3,max reasoning,Research,Research,科研长文本分析,0.8303242652347624,Q2_SCENARIO_UTILITY_v1.0
1446,q1_uncertainty_normal_approx_1446,qwen3_8_max,Qwen3.8-Max,Qwen3.8,Max,Research,Research,科研长文本分析,0.7766789213755705,Q2_SCENARIO_UTILITY_v1.0
1446,q1_uncertainty_normal_approx_1446,claude_fable_5_max,"Claude Fable 5 (max, with fallback)",Claude Fable 5,"max, with fallback",General,General,大众日常通用对话,0.9376308467749594,Q2_SCENARIO_UTILITY_v1.0
1446,q1_uncertainty_normal_approx_1446,claude_opus_4_8_max,Claude Opus 4.8 (max),Claude Opus 4.8,max,General,General,大众日常通用对话,0.8402942216496829,Q2_SCENARIO_UTILITY_v1.0
1446,q1_uncertainty_normal_approx_1446,deepseek_v4_flash_max,DeepSeek-V4-Flash Max,DeepSeek-V4-Flash,Max,General,General,大众日常通用对话,0.6234074705004187,Q2_SCENARIO_UTILITY_v1.0
1446,q1_uncertainty_normal_approx_1446,deepseek_v4_pro_max,DeepSeek-V4-Pro Max,DeepSeek-V4-Pro,Max,General,General,大众日常通用对话,0.6318700664795546,Q2_SCENARIO_UTILITY_v1.0
1446,q1_uncertainty_normal_approx_1446,gemini_3_1_pro_high,Gemini-3.1-Pro (High),Gemini-3.1-Pro,High,General,General,大众日常通用对话,0.846576679833091,Q2_SCENARIO_UTILITY_v1.0
1446,q1_uncertainty_normal_approx_1446,glm_5_2_max,GLM-5.2 (max),GLM-5.2,max,General,General,大众日常通用对话,0.6357164340548195,Q2_SCENARIO_UTILITY_v1.0
1446,q1_uncertainty_normal_approx_1446,gpt_5_5_xhigh,GPT-5.5 (xhigh),GPT-5.5,xhigh,General,General,大众日常通用对话,0.8408527478259269,Q2_SCENARIO_UTILITY_v1.0
1446,q1_uncertainty_normal_approx_1446,gpt_5_6_sol_max,GPT-5.6 Sol (max),GPT-5.6 Sol,max,General,General,大众日常通用对话,0.922271193131593,Q2_SCENARIO_UTILITY_v1.0
1446,q1_uncertainty_normal_approx_1446,kimi_k3_max,Kimi K3 (max reasoning),Kimi K3,max reasoning,General,General,大众日常通用对话,0.8558510964765211,Q2_SCENARIO_UTILITY_v1.0
1446,q1_uncertainty_normal_approx_1446,qwen3_8_max,Qwen3.8-Max,Qwen3.8,Max,General,General,大众日常通用对话,0.8056960297549379,Q2_SCENARIO_UTILITY_v1.0
1446,q1_uncertainty_normal_approx_1446,claude_fable_5_max,"Claude Fable 5 (max, with fallback)",Claude Fable 5,"max, with fallback",Coding,Coding,计算机代码开发,0.9504680839928497,Q2_SCENARIO_UTILITY_v1.0
1446,q1_uncertainty_normal_approx_1446,claude_opus_4_8_max,Claude Opus 4.8 (max),Claude Opus 4.8,max,Coding,Coding,计算机代码开发,0.9445495773511406,Q2_SCENARIO_UTILITY_v1.0
1446,q1_uncertainty_normal_approx_1446,deepseek_v4_flash_max,DeepSeek-V4-Flash Max,DeepSeek-V4-Flash,Max,Coding,Coding,计算机代码开发,0.818063602486711,Q2_SCENARIO_UTILITY_v1.0
1446,q1_uncertainty_normal_approx_1446,deepseek_v4_pro_max,DeepSeek-V4-Pro Max,DeepSeek-V4-Pro,Max,Coding,Coding,计算机代码开发,0.9324913156196801,Q2_SCENARIO_UTILITY_v1.0
1446,q1_uncertainty_normal_approx_1446,gemini_3_1_pro_high,Gemini-3.1-Pro (High),Gemini-3.1-Pro,High,Coding,Coding,计算机代码开发,0.916572905773746,Q2_SCENARIO_UTILITY_v1.0
1446,q1_uncertainty_normal_approx_1446,glm_5_2_max,GLM-5.2 (max),GLM-5.2,max,Coding,Coding,计算机代码开发,0.8320135443747669,Q2_SCENARIO_UTILITY_v1.0
1446,q1_uncertainty_normal_approx_1446,gpt_5_5_xhigh,GPT-5.5 (xhigh),GPT-5.5,xhigh,Coding,Coding,计算机代码开发,0.9044152260617258,Q2_SCENARIO_UTILITY_v1.0
1446,q1_uncertainty_normal_approx_1446,gpt_5_6_sol_max,GPT-5.6 Sol (max),GPT-5.6 Sol,max,Coding,Coding,计算机代码开发,0.9502669082264393,Q2_SCENARIO_UTILITY_v1.0
1446,q1_uncertainty_normal_approx_1446,kimi_k3_max,Kimi K3 (max reasoning),Kimi K3,max reasoning,Coding,Coding,计算机代码开发,0.9754811012848745,Q2_SCENARIO_UTILITY_v1.0
1446,q1_uncertainty_normal_approx_1446,qwen3_8_max,Qwen3.8-Max,Qwen3.8,Max,Coding,Coding,计算机代码开发,0.9164554632463344,Q2_SCENARIO_UTILITY_v1.0
1447,q1_uncertainty_normal_approx_1447,claude_fable_5_max,"Claude Fable 5 (max, with fallback)",Claude Fable 5,"max, with fallback",Research,Research,科研长文本分析,0.9231672157459332,Q2_SCENARIO_UTILITY_v1.0
1447,q1_uncertainty_normal_approx_1447,claude_opus_4_8_max,Claude Opus 4.8 (max),Claude Opus 4.8,max,Research,Research,科研长文本分析,0.8663054472331589,Q2_SCENARIO_UTILITY_v1.0
1447,q1_uncertainty_normal_approx_1447,deepseek_v4_flash_max,DeepSeek-V4-Flash Max,DeepSeek-V4-Flash,Max,Research,Research,科研长文本分析,0.8052220745368932,Q2_SCENARIO_UTILITY_v1.0
1447,q1_uncertainty_normal_approx_1447,deepseek_v4_pro_max,DeepSeek-V4-Pro Max,DeepSeek-V4-Pro,Max,Research,Research,科研长文本分析,0.8734994565273064,Q2_SCENARIO_UTILITY_v1.0
1447,q1_uncertainty_normal_approx_1447,gemini_3_1_pro_high,Gemini-3.1-Pro (High),Gemini-3.1-Pro,High,Research,Research,科研长文本分析,0.7807273927932581,Q2_SCENARIO_UTILITY_v1.0
