bootstrap,dimension,converged,message
972,C4,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
972,C5,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
973,C1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
973,C2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
973,C3,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
973,C4,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
973,C5,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
974,C1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
974,C2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
974,C3,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
974,C4,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
974,C5,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
975,C1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
975,C2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
975,C3,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
975,C4,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
975,C5,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
976,C1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
976,C2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
976,C3,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
976,C4,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
976,C5,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
977,C1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
977,C2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
977,C3,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
977,C4,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
977,C5,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
978,C1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
978,C2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
978,C3,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
978,C4,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
978,C5,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
979,C1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
979,C2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
979,C3,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
979,C4,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
979,C5,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
980,C1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
980,C2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
980,C3,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
980,C4,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
980,C5,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
981,C1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
981,C2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
981,C3,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
981,C4,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
981,C5,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
982,C1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
982,C2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
982,C3,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
982,C4,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
982,C5,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
983,C1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
983,C2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
983,C3,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
983,C4,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
983,C5,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
984,C1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
984,C2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
984,C3,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
984,C4,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
984,C5,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
985,C1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
985,C2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
985,C3,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
985,C4,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
985,C5,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
986,C1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
986,C2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
986,C3,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
986,C4,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
986,C5,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
987,C1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
987,C2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
987,C3,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
987,C4,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
987,C5,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
988,C1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
988,C2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
988,C3,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
988,C4,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
988,C5,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
989,C1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
989,C2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
989,C3,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
989,C4,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
989,C5,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
990,C1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
990,C2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
990,C3,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
990,C4,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
990,C5,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
991,C1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
991,C2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
991,C3,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
991,C4,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
991,C5,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
992,C1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
992,C2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
992,C3,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
992,C4,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
992,C5,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
993,C1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
993,C2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
993,C3,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
993,C4,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
993,C5,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
994,C1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
994,C2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
994,C3,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
994,C4,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
994,C5,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
995,C1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
995,C2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
995,C3,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
995,C4,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
995,C5,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
996,C1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
996,C2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
996,C3,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
996,C4,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
996,C5,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
997,C1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
997,C2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
997,C3,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
997,C4,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
997,C5,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
998,C1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
998,C2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
998,C3,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
998,C4,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
998,C5,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
999,C1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
999,C2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
999,C3,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
999,C4,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
999,C5,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1000,C1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1000,C2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1000,C3,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1000,C4,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1000,C5,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1001,C1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1001,C2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1001,C3,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1001,C4,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1001,C5,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1002,C1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1002,C2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1002,C3,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1002,C4,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1002,C5,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1003,C1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1003,C2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1003,C3,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1003,C4,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1003,C5,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1004,C1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1004,C2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1004,C3,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1004,C4,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1004,C5,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1005,C1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1005,C2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1005,C3,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1005,C4,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1005,C5,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1006,C1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1006,C2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1006,C3,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1006,C4,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1006,C5,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1007,C1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1007,C2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1007,C3,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1007,C4,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1007,C5,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1008,C1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1008,C2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1008,C3,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1008,C4,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1008,C5,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1009,C1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1009,C2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1009,C3,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1009,C4,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1009,C5,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1010,C1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1010,C2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1010,C3,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1010,C4,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1010,C5,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1011,C1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1011,C2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1011,C3,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1011,C4,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1011,C5,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1012,C1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1012,C2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1012,C3,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1012,C4,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1012,C5,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1013,C1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1013,C2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1013,C3,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1013,C4,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1013,C5,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1014,C1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1014,C2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1014,C3,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1014,C4,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1014,C5,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1015,C1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1015,C2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1015,C3,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1015,C4,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1015,C5,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1016,C1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1016,C2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1016,C3,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1016,C4,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1016,C5,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1017,C1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1017,C2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1017,C3,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1017,C4,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1017,C5,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1018,C1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1018,C2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1018,C3,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1018,C4,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1018,C5,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1019,C1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1019,C2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1019,C3,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1019,C4,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1019,C5,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1020,C1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1020,C2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1020,C3,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1020,C4,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1020,C5,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1021,C1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1021,C2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1021,C3,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1021,C4,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1021,C5,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1022,C1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1022,C2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1022,C3,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1022,C4,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1022,C5,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1023,C1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1023,C2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1023,C3,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1023,C4,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1023,C5,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1024,C1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1024,C2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1024,C3,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1024,C4,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1024,C5,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1025,C1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1025,C2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1025,C3,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1025,C4,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1025,C5,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1026,C1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1026,C2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1026,C3,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1026,C4,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1026,C5,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1027,C1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1027,C2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1027,C3,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1027,C4,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1027,C5,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1028,C1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1028,C2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1028,C3,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1028,C4,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1028,C5,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1029,C1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1029,C2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1029,C3,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1029,C4,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1029,C5,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1030,C1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1030,C2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1030,C3,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1030,C4,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1030,C5,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1031,C1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1031,C2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1031,C3,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1031,C4,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1031,C5,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1032,C1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1032,C2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1032,C3,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1032,C4,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1032,C5,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1033,C1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1033,C2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1033,C3,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1033,C4,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1033,C5,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1034,C1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1034,C2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1034,C3,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1034,C4,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1034,C5,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1035,C1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1035,C2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1035,C3,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1035,C4,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1035,C5,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1036,C1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1036,C2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1036,C3,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1036,C4,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1036,C5,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1037,C1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1037,C2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1037,C3,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1037,C4,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1037,C5,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1038,C1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1038,C2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1038,C3,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1038,C4,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1038,C5,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1039,C1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1039,C2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1039,C3,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1039,C4,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
